"gene";"bart_all";"bart_FEMALE";"bart_MALE"
"MYOZ1";-0.000302931740211841;-0.000452477689015361;0.000718652379479747
"MYPN";-0.000329127699715219;-0.000278689814732695;0.000709147321187644
"MYPOP";-0.000630957274640468;-0.00027122642149637;0
"MYRIP";-0.000297333792047314;-0.000228057941584501;0.000716574890861253
"MZF1";-0.000226478092686549;-0.000405714286254753;0.000708298346338744
"N4BP2";-0.000312968226960033;-0.000260701669927641;0.000730517525946258
"NAA10";-0.000815485824925775;-0.000259769931745365;0.0008710905690633
"NAA38";-0.000309286553880996;-0.000249475730798499;0.000750666079884064
"NAALAD2";-0.000312696155322184;-0.000237696144296701;0.00068768827440362
"NAALADL2";-0.000308901117969336;-0.000224885123168358;0.000717380583652114
"NAB2";-0.000308901117969336;-0.000214606178720979;0.000697444160185802
"NACA";-0.000349846081701527;-0.000263889720913933;0.000729492433296608
"NACC2";0;-0.000248423451975532;0
"NADK";-0.000590739676013274;-0.000306506281074585;0.000763033516635484
"NADSYN1";-0.00030312599763744;-0.000240595551903046;0.000709688080128938
"NAGA";-0.000301226351427166;-0.000274810947847446;0.000704859407161399
"NAGLU";-0.000285375355523517;-0.000208644072317086;0.000717924299550971
"NAIF1";-0.000308852224312717;0.000194639388267305;0.000709147321187644
"NAIP";-0.00031501471711935;-0.000215326567747091;0.000705237032198821
"NAMPT";-0.000307346996148032;-0.000356316705662624;0.00069590815812889
"NANOS1";-0.000308901117969336;-0.000516894494302604;0.000708261690827581
"NANOS3";-0.000309320824755536;-0.000252148528082071;0.000710379272994562
"NAP1L1";-0.00037393041998234;-0.000258462363063405;0.000696734640805659
"NAP1L2";-0.000302540150806006;-0.000238490123020639;0.000704243186624901
"NAP1L6";-0.000301239195961876;-0.000171867526761003;0.000643121426708878
"NARF";-0.000308901117969336;-0.000254831353801765;0.000739405408006631
"NARFL";0;-0.000200425352199413;0.000687609004896876
"NAT14";-0.000365937962116005;-0.000274987531121749;0.000709147321187644
"NAT2";-0.000307583520394104;-0.0002338348276216;0.000650381086911476
"NAT8L";-0.000335940022344783;-0.000292318036728841;0.000581454857773571
"NAT9";-0.000302266922204366;-0.000243542106854853;0.000680297943885368
"NAV2";-0.000312502482387123;-0.000251305587590989;0.000709147321187644
"NAV3";-0.000293369233495122;-0.000346220948378641;0.000705117091010939
"NBEA";-0.000307272351256012;-0.000233944082546056;0.000700237781533532
"NBN";-0.000413108088160728;-0.000236019506628828;0.000699190131417343
"NBPF1";-6.16270552595296e-05;-0.000245089873695803;0.000701606742798785
"NBPF14";0;-0.000372286364624454;0
"NBPF15";-0.000311380833102903;-0.000387582340315288;0.000132104102674302
"NBPF4";-0.000348526031359686;-0.000249645794624927;0.000708648707502607
"NBR2";-0.000308390801074878;-0.000290359408603754;0.000710893541911893
"NCKAP5L";-0.000308901117969336;-0.000239061241950028;0.000707169563527669
"NCKIPSD";-0.00031307508866246;-0.000601128910255052;0
"NCOA1";-0.000285866229898646;-0.000276485348202382;0.000706014779451728
"NCOA2";-0.000396016918842398;-0.000247595652281585;0.000744417712254149
"NCOA4";-0.000302868184788406;-0.000251305587590989;0.000712057735741025
"NCOR1";-0.000308901117969336;-0.000242090949847582;0.000771620648184126
"NCOR2";-0.00032133677045858;-0.000270436523620558;0.000699550653303171
"NCRNA00052";-0.000261322366276671;-0.00024710756336803;0.000703102358880829
"NCRNA00086";-0.000308901117969336;-0.000581445996327292;0.000705061053391117
"NCRNA00092";-0.000308901117969336;-0.000250481650955453;0.000720834946029843
"NCRNA00093";-0.000310682274833762;-0.000250034978519883;0.000709266810270341
"NCRNA00105";-0.000311281241534926;-0.00025248108700433;0.000710100187767239
"NCRNA00107";-0.000289422294180865;-0.000251305587590989;0.000705765849825736
"NCRNA00161";-0.000309305985273091;-0.000248853883999437;0.000634868000188497
"NCRNA00162";-0.000218588477631252;-0.000190840070032078;0.000716666115549871
"NCRNA00171";-0.00013397514298216;-0.000854646453309738;0.000759937629371939
"NCRNA00174";-0.000310723314680448;-0.000167803853703443;0.000711429709902265
"NCRNA00176";-0.000292016498978796;-0.000237793484977202;0.000869700024448409
"NCRNA00181";-0.000308885318547645;0.00138030377937968;0.000712128735899094
"NCRNA00182";-0.000317002871300078;-9.93467963684843e-05;0.000709147486396905
"NCRNA00189";-0.000316411574845003;-0.000270355316967408;0.000678594043457563
"NCRNA00202";-0.000302682018332815;-0.000217219120753346;0.000710486621887272
"NCRNA00230B";-0.000308961290178167;-0.000251305587590989;0.000706471219492525
"NDNL2";-0.000282925689019351;-0.000254435620576539;0.000459593123045641
"NDOR1";-0.000647960212661919;-0.000262444702499792;0.000716569627647508
"NDP";-0.000386573177811761;-0.000254527848577418;0.000664443839338064
"NDRG1";-0.000313583182931809;-0.000245358859208215;0.000709754977212092
"NDRG2";-0.000309229088542392;-0.000178491268644946;0.000176633642254093
"NDRG4";0.000131555374509608;-0.000112670010390931;0.000756414433222236
"NDST1";-0.000289378633619238;-0.00024817692495811;-0.000796477620625421
"NDST4";-0.000311649548688869;-0.000251484337152883;0.000711015640378249
"NDUFA4";-0.000311089257142642;0;0.000713334379760892
"NDUFA4L2";-0.000287603282771955;-0.000284909743226156;0.000714804143238098
"NDUFB3";-0.000190274457651407;-0.000284001818210024;0.000619382480991276
"NDUFB8";-0.000294209651900229;-0.000263784661900853;0
"NDUFS2";-0.000314684058389407;-0.000241268842080935;0.000711910760193955
"NDUFS4";-0.00030999634367251;-0.000237822038065466;0.00071535748043775
"NDUFS5";-0.000307878929758793;-0.000253575251517716;0.000709147321187644
"NDUFV3";-0.000309631907680056;-0.000247621869606636;0.000681788682056657
"NEAT1";-0.000349479954877779;-0.000681670692269446;0.000703464608845665
"NEB";-0.000306496715658539;-0.00025276038635564;0.00070906320945317
"NEBL";0.000524339868149391;-0.000373470513934104;0.000709842727877545
"NECAB2";-0.000312156090061746;-0.000262141635974661;0.000709344327949996
"NEDD8";-0.000307875180649958;-0.000286302367830064;0.000699052542429888
"NEDD9";-0.000308456043205117;-0.000172671444507455;0.000705221495323013
"NEFL";-0.000181197891433884;-0.000248138664676687;0.000709474867856741
"NEIL1";-0.000311037077604502;-0.000275207605217285;0.000745830431971719
"NEK5";-0.000306045350916253;-0.000235202642740878;0.00070730837325854
"NEK8";-0.000238175610976689;0;0.000839374861195567
"NEK9";-0.00033966624173028;-0.000251305587590989;0.000716049484360452
"NELF";-0.000308956368692657;-0.000257849353321941;0.000695307185109141
"NELL2";-0.000308901117969336;-0.000336226272612872;0.000776658405142205
"NENF";-0.00030774251889682;-0.000250202121748213;0.000425832839580959
"NET1";-0.000328361549107607;2.7382173747359e-05;0.000712507980883128
"NEU1";-0.000307850164310007;-0.000447255148386853;0.000593761506975834
"NEU4";-0.000308664600421771;-0.000236405168272785;0.000712645220373803
"NEURL";-0.000308322742386469;0.000228295236190044;0.000709147321187644
"NEURL1B";-0.000327513727915685;-0.000251305587590989;0.000714355582815538
"NEURL2";-0.000324592276060243;-0.000251109144178552;0.00072430756959288
"NEURL3";-0.000308613782313011;-0.000239177883193588;0.000716691719045844
"NEUROD1";-0.000310030560390763;-0.000221356369228798;0.000710305886841674
"NEUROD2";-0.000313274272427398;-0.000248969679169954;0.000708074683914376
"NEUROD4";-0.000312893435056838;-0.000250987821166974;0.000707193915304736
"NEUROG1";-0.000287053378872415;-0.000249017383936935;0.000709173212636677
"NEUROG2";-0.000377048917248296;-0.000248943142954687;0.000705047528607705
"NEUROG3";-0.000308901117969336;-0.000273807966967167;0.000718480940213817
"NEXN";-0.000307353561298607;0.000189762756011735;0.000743890927204477
"NF1";-0.000308178031069658;-0.000252321937503972;0.000709742289421539
"NF2";-0.000301157538387586;-0.000388602674268714;-0.000375582192150087
"NFASC";-0.000309210262810344;-0.000249220879718491;0.000793119937946492
"NFATC1";-0.000293360264114551;-0.000247097359041754;0.000689776761613845
"NFATC2";-0.000307821245074939;-0.000316585756661125;0.000627403773423931
"NFATC3";5.18886913553063e-05;-0.000259725507530493;0.000777736564739033
"NFE2";-0.000308610434318461;-0.000299333161008763;0.000701623592115388
"NFE2L1";-0.000302889490730468;-0.000272862234827635;0.000421557759328772
"NFE2L2";-0.000308901117969336;-0.000188385447480618;0.000681015582415889
"NFE2L3";-0.000366616330145314;0;0.00070180228815704
"NFIB";-0.000324149847923953;-1.52869797435173e-05;0.000704475601325827
"NFIC";-0.000308805174897823;-2.18772470908328e-05;0.000715125983778843
"NFIL3";-0.000316137134741379;-0.000185904032887827;0.00070930800190202
"NFKB2";-0.000308645251416743;-0.000219513699895311;0.000709117605132797
"NFKBIA";6.03166823301304e-05;-0.000263640107071543;0.000725152554995116
"NFKBIE";-0.000290268775719985;-0.000254077075114935;0.000649850181212464
"NFKBIZ";-0.000307398048819949;-0.00019520630994622;0.000693901539911257
"NFS1";-0.000306670107195868;-0.000276632213876034;0.000745375341121729
"NFYB";-0.000319039082480795;-0.000161106870669364;0
"NGB";-0.000299819378061457;-0.00024695310021749;0.000729515589813482
"NGEF";-0.000681784213353098;-0.000251305587590989;0.000732078581715599
"NGFR";-0.000130175366324211;-0.000339667087864924;0.000752318134178624
"NGLY1";-0.000285179222534706;-0.000241185026548017;0
"NHEDC2";-0.00027680293057681;-0.000181655929443658;0.000720133319005815
"NHEJ1";-0.000328756491667803;-0.00025405940487264;0.000700187835136521
"NHLH2";-0.000314030870250239;-0.000251305587590989;0.000713281646226919
"NHLRC3";-0.000308901117969336;-0.000242299945189704;0.000708668218061601
"NHLRC4";-0.00030982975550762;-0.00017859686590165;0.000662763541588022
"NHP2L1";-0.00030861791647858;-0.000251509008078193;0.000639263244704604
"NHS";-0.000289843970685163;-0.000250302212930429;0.000709147321187644
"NHSL1";-0.000310896117469583;0.00104808972876251;0.000702430369881836
"NICN1";-0.000340728733441494;-0.00037997217174407;0.000709147321187644
"NID1";-0.000325269981404258;-0.000246666405429759;0.000685410052248681
"NIN";-0.00030323547051691;-4.6901113685055e-05;0.000693025516879497
"NINJ1";-0.000217005281355633;-0.000189730634976174;0.000720961171382271
"NIPAL3";-0.000325840183897412;-0.000187409427523999;0.000711040626927845
"NIPAL4";-0.000308887786772666;-0.000328818534066381;0
"NKAIN2";-0.000307404723908866;-0.000247327265993893;0.000707570188302211
"NKAIN4";-0.000307749066424691;-0.000253063997021195;0.000706881300422148
"NKAP";-0.000399156809814729;-0.000255274293219732;0.000709378927994975
"NKAPL";0.000125567306538556;-0.000179037743231986;0.000711880287694522
"NKD2";-0.000308588946216187;-0.000261060229570444;0.000687656037499793
"NKIRAS1";-0.000309304711898902;-0.000326970102252446;0.000709995405997529
"NKIRAS2";-0.000308172796825074;-0.000384744366800899;0.000661148772760547
"NKPD1";-0.000326682834874314;-0.000301077575617509;0.000699789573289157
"NKX1.2";-0.000128590273056896;-0.000265837566097038;0.000709233112630373
"NKX2.1";-0.000319040426887833;-0.000256289744279805;0.000709449181891218
"NKX2.3";0.000767519965396176;-0.000241586189758917;0.000684115904730485
"NKX2.4";-0.000308901117969336;-0.00026049619669866;0.000709631153472294
"NKX2.5";-0.000337938701011374;-0.000330210533625734;0.000699987655335118
"NKX2.8";-0.000327312268022671;-0.000256043054057115;0.000709147321187644
"NKX3.2";-0.000317837626480649;-0.000254205354931882;0.000678268623623488
"NKX6.3";-0.000308238719719058;-0.000251929695481943;0.000707507418517441
"NLE1";-0.000258580856265482;-0.000316134429711262;0.000709147321187644
"NLK";-0.000311994016938697;-0.000422399747833592;0.000709606600534056
"NLN";-0.000308901117969336;-0.000251813456020833;0.00067728268435923
"NLRP1";-0.000310998371352298;0.000175572386670978;0.000718353808000059
"NLRP10";-0.000308901117969336;-0.000246948547628835;0.00070677648015783
"NLRP11";-0.000331330369004112;-0.000618620039476779;0.000704930391151148
"NLRP2";-0.000310619962895076;-0.000249642161338824;0.000709147321187644
"NLRP6";-0.000311930701280129;-0.000595292093047913;0.000712400813186378
"NLRP9";-0.000307998652305647;-0.00021601488897209;0.000718331172364276
"NLRX1";-0.000304767214174014;-0.000251305587590989;0.000709514830318486
"NME2";-0.000303478536225639;-0.000276523640844624;0.000710755351070945
"NME4";-0.000245761537326202;-0.000278026893349953;0.000703014723820342
"NME6";-0.000310389124498548;-0.000243286395514014;0.000686519507130938
"NME7";-0.000315411025856049;-0.000282350500564425;0.000729865135574313
"NMNAT1";0.000415522870923228;-0.000342504431699172;0.000721163149373109
"NMNAT2";-0.000308901117969336;-0.000251305587590989;0.000694676125036373
"NMNAT3";-0.000295205890156887;-0.000264846807189203;0.000709462854685468
"NMU";-0.000313243779691128;-0.00025159075507161;0.000709157444377898
"NMUR1";-0.000294579273089725;-0.000258373018095733;0.000707354105580404
"NMUR2";-0.000317072254559037;-0.000184885118028601;0.000738687082524856
"NNAT";-0.000308024240912867;-0.00025172816062202;0.000755545256145485
"NNMT";-0.0006568627176515;-0.000367154215653652;0.000677329076682541
"NNT";-0.000307082895459387;-0.000300533273208603;0.000716970324170948
"NOBOX";-0.000308159141351054;-0.000247625420294458;0.000708945534644958
"NOD1";0.000232169884673972;-0.000238270750644515;0.000699692565216176
"NODAL";-0.000308901117969336;-0.000242848861483404;0.000689935430088519
"NOG";-0.000309460502501256;-0.000247870965606959;0.000813833368816193
"NOMO1";-0.000171265583347365;-0.000244232201682432;0.00080163844198571
"NONO";-0.000252258725535868;-0.000312342877284105;0.000712178527958137
"NOS1";-0.000309657245087288;-0.000249096124131032;0.000708382710976753
"NOS2";-0.00031058485533287;-9.80908202431204e-05;0.000727503538461564
"NOS3";-0.00029651135201747;-0.000223891002520525;0.000688085362204235
"NOSTRIN";-0.000308901117969336;-0.000232386688232243;0.000709291879417525
"NOTCH1";-7.74374161805295e-05;-0.000344568491894879;0.000709147321187644
"NOTCH2";-0.000308901117969336;-0.000251305587590989;0.000303040516683432
"NOTUM";-0.000308901117969336;-0.000248460098148695;0.000690970946491448
"NOV";-0.000346038861702104;-5.24545040070434e-05;0.000761621638796852
"NOX1";-0.000308901117969336;-0.000215130458479991;0.000714986979022926
"NOX4";-0.000326523341477516;-0.000564998123066555;0.000709147321187644
"NOXA1";-0.000289679078058872;-0.000213054633467941;0.000708953814342907
"NOXO1";-0.000305861605777924;-0.000252075541483119;0.000709473692162343
"NPAS2";-0.000307396963464601;-0.000251305587590989;0.000713915456976314
"NPAS3";-0.00030897009916749;-0.000271113874690724;0.000717764338343124
"NPAS4";3.14255698352641e-08;-0.00025580463032351;0.000709147321187644
"NPBWR1";-0.000309406425042985;-0.000255353843631904;0.000712812222268877
"NPC2";-0.000309517654413177;-0.000378808454616421;0.000736149308184664
"NPFF";-0.000331414678367115;-0.00073323891311823;0.000713992664045364
"NPHP1";-0.000318080782544441;-0.000328602277300581;0.000693233998022478
"NPHS2";-0.000308901117969336;-0.000281626936606242;0.000732874119639976
"NPIPL3";-0.000220276368302893;-0.000216100137957106;0.000717199873325456
"NPL";-0.000289698074131202;-0.000152811898829021;0.000714247325420333
"NPLOC4";0;-0.000243312629078067;0.000712185009181239
"NPM1";-0.000288263673849937;3.99519841620751e-05;-0.000296857043168462
"NPM3";0;-0.000233079518481664;0.000709147321187644
"NPNT";-0.000310456398048858;-0.000260403388877293;0.000847227588558436
"NPR1";-0.000308901117969336;-0.000255210446840234;0.000724122071291052
"NPR2";-0.000308901117969336;-0.000274880632821604;0.000809874333678127
"NPRL3";-0.000291411867589819;-0.000239876890121945;0.000718528941085135
"NPS";-0.00030854479353935;-0.000251305587590989;0.00070958241713614
"NPSR1";-0.000308901117969336;-0.000206417373999956;0.00066427591740683
"NPTXR";-0.000306101788528142;-0.000257166964467226;0.000763582215121226
"NPY2R";-0.000304054698668393;-0.000273473476945794;0.000709147321187644
"NQO1";-0.000351993339201466;-0.000288076046570938;0.000688872205500117
"NQO2";-0.00030031511132053;-0.000251305587590989;0.000794466657080933
"NR1D1";-0.000318301575366181;-5.66155438657586e-05;0.000572201646629489
"NR1H2";-0.000260040195304316;-0.000299745474431009;0.000713049651674846
"NR1H3";-0.000309879581213227;-0.000233993172611987;0.000717298737339807
"NR2F2";-0.000309396449088885;-0.000117467038478965;0.000704510460631199
"NR3C1";-0.000339676940946249;-0.000259395805981357;0.000685705490060022
"NR3C2";-0.000308901117969336;-0.000236267126734722;0.000708111039854564
"NR4A2";-0.00063755458622106;-0.000266303086140202;0.000703708650820017
"NR4A3";-0.000570176427000881;-0.000251442832696223;0.00070610731994176
"NRARP";-0.000302170554936104;0.000192008506940627;0.000771192112747358
"NRAS";-0.000308901117969336;-0.000272248960029187;0.000702649110397966
"NRBF2";-9.35838071930817e-05;0.000737786998911022;0.00070113367761695
"NRBP2";-0.00034877986919246;-0.000256962942307413;0.000711567530471848
"NRG1";-0.000297870006472883;-0.000203050920418911;0.00071000435862024
"NRG2";0;-0.00027750341630058;0.000707857761650569
"NRG3";-0.000314878092216551;-0.000214777157332972;0.000705404934394192
"NRG4";-0.000307110671508457;-0.00024286152675839;0.000709782478385325
"NRIP3";-0.000317884233794084;-0.000234672350559288;0.000710517270326944
"NRK";-0.000309944732251701;-0.000251662715556402;0.000714776639191691
"NRL";0;0;0.000709147321187644
"NRM";-0.000312991959341672;-0.000458658719880689;0.000758272135959404
"NRN1";-0.000249753352231804;0;0.000708922167202828
"NRN1L";-0.000313002190541156;-0.000215282581592006;0.000840734963965867
"NRP1";-0.000309423653465585;-0.000257689634377828;0
"NRSN2";-0.000251056723815268;-0.000485026134560055;0.000695259394450887
"NRXN3";-0.000308901117969336;-0.000337929077139487;0.000710554324983346
"NSA2";-0.0003081809379548;-0.00031562650586698;0.000708557355763896
"NSD1";-0.000314969589584605;-0.0002631301290371;0
"NSL1";-0.000308901117969336;-0.000324618638417033;0.000694512817191652
"NSUN3";-0.000299481484018101;-0.000195840629088808;0.000719615465803593
"NSUN5";-0.000308498231641154;-0.000240719511810779;0.000714137675769868
"NSUN6";-0.000359070270440929;-0.000380387144296;0.000709616059967938
"NSUN7";-0.000307775353448767;-0.000326803804386842;0.000704102062002434
"NT5C2";-0.000339464992366578;-0.000247223309512608;0.000686449286670034
"NT5C3";-0.00033519806432834;-0.000335902040389742;0.000709147321187644
"NT5DC1";-0.000308901117969336;-0.00020114934150785;0.000741138913394144
"NT5DC2";-0.000302938667083661;-0.000287619032949025;0.000709712762489452
"NT5DC3";-0.000309322995041043;-0.000258794534614687;0.00072524254555942
"NT5E";-0.000424555623640253;-0.000224759322495194;0.000709147321187644
"NT5M";-0.000308310500866084;-0.000251305587590989;0.000749558960987188
"NTAN1";-0.000189278646324296;-0.000341686312284909;0.000683495285277797
"NTF3";0;-0.000300055671516271;0.000709464445640858
"NTHL1";-0.000312842796250242;-0.000230190204751587;0.000706744112011012
"NTN1";-0.000267223327144237;0.000497906540627206;0.000712993811801197
"NTN3";-0.000308947268983885;-0.000239530002609412;0.00070842951445535
"NTN4";-0.000308393689137082;-0.000232251813619596;0.00064436419582183
"NTN5";-0.000246477420564154;-0.000261212437855327;0.000737345462043236
"NTNG2";-0.000246586641927495;-0.000251355479265294;0.000685396153524181
"NTRK1";-7.86709019219826e-05;-0.000239066657416491;0.000723377263890325
"NTRK3";-0.000319243102568934;-0.000270744039288033;0.000708904448995351
"NTS";-0.000282778350223852;-0.00027540811185958;0.000707601049823744
"NTSR1";-0.000312275241581472;-0.000215572524361337;0.000655907852565035
"NUAK1";-0.000307427903335531;-0.000247272193945144;0.000713688335607251
"NUAK2";-0.000396133364141062;-0.00021789316494397;0.000710890121950962
"NUB1";-0.000382202110739699;-0.000390278493506794;0.000716045172244647
"NUBPL";-0.00032235325150435;-0.000186300010060495;0.000675137651049298
"NUCB1";-0.000304295570818016;0;0.000746285755486204
"NUDT1";-0.000309011148924269;-0.000251305587590989;0.00068002436825705
"NUDT11";-0.000308901117969336;-0.000243681655691238;0.000724245155162145
"NUDT12";-0.000322337847479145;-0.000611675026334455;0.000707954142431873
"NUDT16";-0.00019986389301704;-0.000249822262144696;0.000814423996864629
"NUDT16P1";-0.000309406571135682;-0.000251305587590989;0.000695506771621912
"NUDT17";-0.000320409949915919;-0.00025401245572236;0.000717398818368973
"NUDT19";-0.000305067712891053;-0.000308375767385999;0.000367909039784718
"NUDT2";-0.000304137759399131;-0.000113788792259895;0.000711414894377473
"NUDT3";-0.000308901117969336;-0.000248916941590699;0.000712580347934505
"NUDT6";5.20840696534759e-08;-0.000238959978847408;0.000707874429842749
"NUDT7";-0.000308901117969336;-0.000288263628910285;0.000750256301217156
"NUDT8";-0.000308921042255976;-0.000275632669799406;0
"NUMA1";-0.000303394022105543;-0.000243374228636833;0.000730445963238663
"NUMBL";0;-0.000366409318000963;0.000703948559322359
"NUP210L";-0.000308560258436691;-0.000250165474201863;0.000711506744529587
"NUP214";-0.000265894035698072;0;0.000716243143290248
"NUP62CL";-0.000307962242348148;-0.000237026120518615;0.000709433536239447
"NUP98";-0.000338760745004479;-0.000259135423376187;-0.000826354000706555
"NWD1";-0.000309378435574527;-0.00024360156966625;0.000710455762789216
"NXF2";-0.000311583736006423;-0.000251335265501533;0.000707944762347251
"NXN";-0.000289897106518694;-0.000251305587590989;0.000692212108608544
"NXNL2";-0.000288017260746837;-0.000251864940417649;0.00070138495787498
"NXPH4";-0.000296160237590559;-0.000257775505971911;0.000695824204459365
"NYX";-0.000301270092905315;-0.000276768006435683;0.000709017357300475
"OAF";-0.000385732280870153;-0.000251305587590989;0.000637454179452477
"OAT";-0.00027990652292932;-0.000423777200923401;0.000781216148883721
"OAZ1";0.000419714516392041;-0.000259911740121329;0
"OBFC2A";-0.000351656426458872;-0.000278118838723412;0.000705154925458401
"OBFC2B";-0.000307629392580942;-0.000259202421045807;0.000700346355650002
"OBSCN";-0.000129888428218378;-0.000196320140478778;0
"OBSL1";-0.000348187737628597;-0.00132690830369051;0.000676917228507037
"OC90";-0.000310816237785773;-0.000250855011695052;0.000458118876786886
"OCIAD2";-0.000338537580997441;-0.000256636932445185;0.000712019634181441
"OCLN";-0.000308901117969336;-0.000261103420558436;0
"ODAM";-0.000305182271265986;-0.000225711119703477;0.000675225962891997
"ODC1";-0.000310726744887441;-0.000254245845713332;0.000707541755838105
"ODF3L1";-0.000307830105201168;-0.000254660778347526;0.000724447421921951
"ODZ1";-0.000310487320095706;-0.000282059657686266;0.000778201867410359
"ODZ2";-0.000298858407500805;-0.000245476149740973;0
"ODZ4";-0.000307820120788888;-0.000257512587100757;0.000709147321187644
"OFD1";-0.000303021017964566;-0.000252942117563698;0.00066715399750998
"OGDH";-0.000309630858288286;-0.000243341995153142;0.000709147321187644
"OGDHL";-0.000286896925454296;-0.000243391746553462;0.000718691757430682
"OGFR";-0.000302069887314651;-0.000272280055013011;0
"OGG1";-0.00030885368176678;-0.000260811602667867;0.000772270343763337
"OIT3";-0.000424502870008423;-0.000255271595660495;0.000707396226975352
"OLAH";-0.000311924292301855;-0.000233072413170206;0.000696323860471173
"OLFM2";-0.000298016149102916;-0.000239663743322099;0.000727499629731306
"OLFML1";-0.00033938765135252;-0.000327401615539389;0.000721012414351045
"OLFML3";-0.000248149162416833;-0.000343430765237827;0.000709147321187644
"OLIG2";-0.000308901117969336;-0.000235498780524868;0.000707676472859982
"OLIG3";-0.000308720954356134;-0.000243767945055503;0.00071040150003139
"OMD";-0.000309024232990017;-0.000251305587590989;0.00070830015023034
"ONECUT1";-0.000308901117969336;-0.000248546456110656;0.000709147321187644
"OPLAH";-0.00034073295947622;-0.000251305587590989;0.000710023667740511
"OPN3";-0.000344293086543864;-0.000331938103435666;0.000709007172801651
"OPN4";-0.000308901117969336;-0.000251055745939647;0.000713834045172832
"OPRD1";-0.000315555914829522;-0.000475429793601626;0.000708917181270824
"OPRK1";-0.000322384788801814;-0.000259720954310879;0.000836156906589345
"OPRL1";-0.000313126206005104;-0.000250412296901544;0.000706178956236009
"OPTC";-0.000309208426255803;-0.000253522539065709;0.000709098802220694
"OPTN";-0.000307226852835633;-0.000275491288510332;0.000767962030921178
"OR13A1";-0.000311991596681727;-0.0002703824082377;0.000710231908936889
"OR2B6";-0.000309490673389693;-0.00026244736208787;0.000712002670090147
"OR4N2";-0.000308901117969336;-0.000251305587590989;0.000710199601776348
"OR4N4";-0.000297958180217926;0;0.000697348006662914
"OR7A5";-0.000308924354534571;-0.000264392792656902;0.000708557818045952
"OR7D2";-0.000296132139606007;-0.000252273407261733;0.000708766594682834
"OR7E156P";-0.000321713454418795;-0.000251244165159157;0.000722096576499994
"OR9G9";-0.000308901117969336;-0.000251305587590989;0.000710220387648184
"ORAI1";-0.000245875822971966;-0.000251305587590989;0.000793545867771243
"ORAI3";-0.000308901117969336;-0.00131775671931023;0.000665438070849946
"ORAOV1";0.000851840840925252;-0.000273457333100483;0.000713205908269391
"ORC5L";-0.000306619898378681;-0.000251099668319504;0.000677971586956481
"ORMDL1";-0.000272653033308035;0.000272830804532539;0.000706692969402145
"ORMDL3";-0.000296260798099829;-0.000463070739176332;0.000713726894028753
"OS9";-0.000309789304779764;-0.000274889972540874;0.000702937181865021
"OSBP2";-0.000319435573969131;-0.000212233196089591;0.000704024724494499
"OSBPL1A";-0.000307038819578017;-0.000249259913719463;0.000709237469034344
"OSBPL2";-0.000305262261394092;-0.00024884275358697;0
"OSBPL6";-0.000358696077775485;-0.000403124904145432;0.000708584230037836
"OSBPL9";-0.000305115228800468;-0.000251305587590989;0.000547269638946464
"OSGEP";-0.000298929013599314;-0.0001415595520018;0.000711368095674627
"OSGIN1";-0.000308901117969336;0.000729599901900306;9.32002684339517e-05
"OSM";-0.000308790974310458;-0.000300660863019048;0.000449129473895253
"OSR1";-0.000288714993238141;-0.000255393820147087;0.000697588314889178
"OSR2";-0.000302876291746059;-0.00025008375799914;0.000708852118854109
"OSTalpha";-0.000309640039845601;-0.000228508726847239;0.000710774376117658
"OSTBETA";-0.000311313787073249;-0.000251895848607088;0.000704595339407643
"OSTC";-0.000273266410738162;-0.00024441436688342;0.000711184190771223
"OSTM1";-0.000186035184120809;-0.000297081873653417;0.000712501887785077
"OTOL1";-0.000310971893621396;-0.000249487816340678;0.000708254205788811
"OTOP1";-0.000308838114683883;-0.000252778356142623;0.000708335370024369
"OTOP2";-0.000309047938094213;-0.000284124735363195;0.000702782677988943
"OTX2";-0.000254702230477729;-0.000254450078543263;0.000692083538316278
"OVGP1";-0.000306715960838755;-0.000279752237826827;0.000792485913728286
"OXA1L";-0.000308901117969336;-0.000251488635104184;0.000726514823243701
"OXER1";-0.000102467280486037;-0.000242375184168307;0.000739785976185274
"OXGR1";-0.000307759135224008;-0.000265937276341971;0.000740627776903154
"OXT";-0.000299416571554852;-0.000250962175923173;0.000708959081190806
"P2RX1";-0.000309379216865748;-0.000245510733390112;0.000704316457235602
"P2RX2";-0.000308224872953881;-0.000251305587590989;0.000778406001062922
"P2RX4";-0.000171792179803524;-0.000240387664366785;0.000738289890428565
"P2RX6";-0.000308818256041989;-0.000244973258662097;0.000709670289386743
"P2RY1";-0.000309878269139111;-0.000264459499986031;0.000704576386337939
"P2RY6";-0.000297395512394129;-0.000267630320323738;0.00070577632806601
"P2RY8";-0.00030669740824126;-0.000293481779767836;0
"P4HA1";-0.000312381237925237;-0.000618134630220305;0.000760348147123091
"P4HA2";0;-0.000251305587590989;0.000696211837282566
"P4HTM";-0.000308901117969336;0;0.000842354441561203
"PA2G4";-0.000207222384380551;-0.000261623907576651;0.000761216108307513
"PABPC1";-0.000304207016191362;-0.000205378128688903;0.000709456057487283
"PABPC1L";-0.000256655505539309;-4.22220582658876e-05;0.000460217780731063
"PABPC4";-0.000353029542722078;-0.000224606844815493;0.000707949909672077
"PABPC5";-0.000253686530661501;-0.00020461042491419;0.000749143566846548
"PACRG";-0.000314416964769515;0.000343455132209375;0.000713906604147879
"PACSIN1";-0.000308901117969336;-0.000267430528232378;0.000723848346877766
